month,doctor_id,rep_id,product_id,product_name,region,state,specialty,potential_segment,sales_calls,prescriptions,units_sold,discount_pct,revenue,cost,new_patients,repeat_patients,gross_profit,gross_margin_pct
2026-08-01,D0252,R004,P004,NeuroZen,West,Goa,Neurology,Medium,5,23,30,0.0694,46066.34,26541.24,9,14,19525.10,0.4238
2026-08-01,D0252,R009,P001,CardioPlus,West,Goa,Neurology,Medium,1,11,14,0.0651,16360.33,10209.00,3,8,6151.33,0.3760
2026-08-01,D0253,R003,P001,CardioPlus,East,West Bengal,Cardiology,High,12,54,64,0.0873,73015.12,45461.59,18,36,27553.53,0.3774
2026-08-01,D0254,R022,P002,GlucoCare,South,Karnataka,Diabetology,High,4,49,55,0.0952,48771.31,33690.05,19,30,15081.26,0.3092
2026-08-01,D0255,R016,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,5,21,26,0.0693,23714.65,16552.35,8,13,7162.30,0.3020
2026-08-01,D0256,R003,P005,MediCore,East,West Bengal,General Medicine,Medium,4,32,42,0.0780,27880.46,19340.91,13,19,8539.55,0.3063
2026-08-01,D0256,R018,P002,GlucoCare,East,West Bengal,General Medicine,Medium,5,25,28,0.0884,25014.97,16409.21,8,17,8605.75,0.3440
2026-08-01,D0257,R020,P002,GlucoCare,Central,Chhattisgarh,Diabetology,High,5,35,40,0.0768,36190.05,23895.95,14,21,12294.11,0.3397
2026-08-01,D0258,R024,P001,CardioPlus,West,Rajasthan,Cardiology,High,12,36,41,0.0588,48235.79,30799.94,14,22,17435.85,0.3615
2026-08-01,D0259,R017,P005,MediCore,South,Kerala,General Medicine,Low,4,29,34,0.0936,22188.88,16257.25,8,21,5931.63,0.2673
2026-08-01,D0260,R016,P002,GlucoCare,North,Haryana,Diabetology,Medium,3,15,17,0.0802,15324.21,10690.19,3,12,4634.03,0.3024
2026-08-01,D0261,R024,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,3,22,26,0.0695,34354.34,20172.09,7,15,14182.25,0.4128
2026-08-01,D0262,R025,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,5,37,45,0.0873,58318.79,34985.77,12,25,23333.03,0.4001
2026-08-01,D0262,R025,P005,MediCore,Central,Jharkhand,Pulmonology,Medium,4,15,16,0.1016,10349.30,7477.91,3,12,2871.39,0.2774
2026-08-01,D0263,R003,P004,NeuroZen,East,Odisha,Neurology,Medium,4,29,35,0.1025,51828.97,30480.07,10,19,21348.90,0.4119
2026-08-01,D0264,R006,P002,GlucoCare,North,Uttar Pradesh,Diabetology,High,6,54,63,0.0697,57435.33,37829.53,18,36,19605.80,0.3414
2026-08-01,D0265,R013,P003,RespiraX,East,West Bengal,Pulmonology,Medium,3,29,34,0.0947,43705.62,25359.74,6,23,18345.88,0.4198
2026-08-01,D0266,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,7,39,44,0.0883,66190.85,37912.15,9,30,28278.70,0.4272
2026-08-01,D0267,R015,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Medium,3,27,35,0.0616,46638.35,28133.57,7,20,18504.78,0.3968
2026-08-01,D0268,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,5,32,38,0.0558,59203.60,34301.81,10,22,24901.79,0.4206
2026-08-01,D0269,R017,P002,GlucoCare,South,Telangana,Diabetology,High,9,45,52,0.0615,47827.41,31444.55,17,28,16382.86,0.3425
2026-08-01,D0270,R024,P001,CardioPlus,West,Maharashtra,Cardiology,High,7,54,67,0.0841,76705.06,48519.15,13,41,28185.91,0.3675
2026-08-01,D0271,R009,P005,MediCore,West,Gujarat,General Medicine,High,7,51,65,0.0768,43204.65,29957.82,16,35,13246.82,0.3066
2026-08-01,D0272,R002,P005,MediCore,South,Telangana,General Medicine,Medium,3,24,27,0.1028,17442.29,12176.95,10,14,5265.34,0.3019
2026-08-01,D0273,R004,P001,CardioPlus,West,Rajasthan,Cardiology,Low,2,24,27,0.0650,31555.41,19920.55,7,17,11634.86,0.3687
2026-08-01,D0274,R009,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,3,31,37,0.0696,48882.32,29749.66,12,19,19132.65,0.3914
2026-08-01,D0275,R005,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Low,4,26,32,0.0675,49238.13,29244.64,11,15,19993.49,0.4061
2026-08-01,D0276,R015,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,7,42,48,0.0625,74250.04,43489.39,12,30,30760.65,0.4143
2026-08-01,D0277,R007,P004,NeuroZen,South,Karnataka,Neurology,Medium,4,35,45,0.0933,67324.86,39730.96,12,23,27593.90,0.4099
2026-08-01,D0278,R008,P002,GlucoCare,East,West Bengal,Diabetology,Medium,1,26,34,0.0732,30882.16,20383.30,7,19,10498.85,0.3400
2026-08-01,D0279,R008,P003,RespiraX,East,West Bengal,Pulmonology,High,8,43,46,0.0942,59168.20,36591.12,18,25,22577.08,0.3816
2026-08-01,D0280,R014,P005,MediCore,West,Maharashtra,General Medicine,Medium,5,35,41,0.0556,27879.44,20502.66,12,23,7376.79,0.2646
2026-08-01,D0281,R025,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,8,41,51,0.0584,60029.64,39409.33,9,32,20620.31,0.3435
2026-08-01,D0282,R004,P002,GlucoCare,West,Maharashtra,Diabetology,Medium,1,26,32,0.0631,29382.41,20274.72,6,20,9107.70,0.3100
2026-08-01,D0282,R024,P004,NeuroZen,West,Maharashtra,Diabetology,Medium,3,17,19,0.0923,28455.84,16685.42,4,13,11770.41,0.4136
2026-08-01,D0283,R003,P004,NeuroZen,East,West Bengal,Neurology,Low,1,20,21,0.0829,31777.85,18457.28,6,14,13320.57,0.4192
2026-08-01,D0284,R015,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,High,6,61,74,0.0552,68517.07,45666.39,26,35,22850.68,0.3335
2026-08-01,D0285,R013,P001,CardioPlus,East,Assam,Cardiology,High,8,49,54,0.0784,62207.22,39806.55,12,37,22400.67,0.3601
2026-08-01,D0286,R005,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,6,33,44,0.0553,59024.04,34854.18,9,24,24169.86,0.4095
2026-08-01,D0287,R011,P001,CardioPlus,North,Uttar Pradesh,Cardiology,Low,1,11,13,0.0687,15134.24,9890.68,3,8,5243.56,0.3465
2026-08-01,D0288,R002,P002,GlucoCare,South,Tamil Nadu,Diabetology,Low,5,20,22,0.0576,20317.21,14293.42,5,15,6023.78,0.2965
2026-08-01,D0288,R017,P003,RespiraX,South,Tamil Nadu,Diabetology,Low,4,12,15,0.0641,19935.65,11884.53,5,7,8051.12,0.4039
2026-08-01,D0289,R018,P005,MediCore,East,Odisha,General Medicine,Medium,3,29,32,0.0956,20837.33,14620.98,11,18,6216.35,0.2983
2026-08-01,D0290,R013,P003,RespiraX,East,West Bengal,Pulmonology,Medium,5,28,37,0.0742,48641.19,28658.41,12,16,19982.77,0.4108
2026-08-01,D0291,R006,P001,CardioPlus,North,Punjab,Cardiology,High,14,67,77,0.1029,86345.06,53213.77,25,42,33131.29,0.3837
2026-08-01,D0291,R001,P002,GlucoCare,North,Punjab,Cardiology,High,6,27,30,0.0768,27141.43,17912.56,11,16,9228.87,0.3400
2026-08-01,D0292,R018,P003,RespiraX,East,West Bengal,Pulmonology,Low,4,19,20,0.0922,25782.39,15271.54,4,15,10510.85,0.4077
2026-08-01,D0293,R014,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,5,39,46,0.0759,60360.34,37609.60,13,26,22750.74,0.3769
2026-08-01,D0294,R003,P005,MediCore,East,West Bengal,General Medicine,Medium,6,40,44,0.0816,29094.29,20363.22,11,29,8731.06,0.3001
2026-08-01,D0295,R012,P004,NeuroZen,South,Tamil Nadu,Neurology,High,2,29,34,0.0626,52588.06,29437.88,6,23,23150.18,0.4402
2026-08-01,D0296,R010,P001,CardioPlus,Central,Madhya Pradesh,Cardiology,Low,3,20,26,0.0834,29790.40,19392.14,7,13,10398.25,0.3490
2026-08-01,D0297,R022,P005,MediCore,South,Tamil Nadu,General Medicine,Low,2,16,20,0.0992,12971.74,9171.28,4,12,3800.47,0.2930
2026-08-01,D0298,R001,P003,RespiraX,North,Uttar Pradesh,Pulmonology,Medium,4,31,33,0.0955,42383.40,24752.23,8,23,17631.16,0.4160
2026-08-01,D0299,R004,P005,MediCore,West,Maharashtra,General Medicine,Medium,4,39,46,0.0837,30347.22,22508.34,11,28,7838.88,0.2583
2026-08-01,D0299,R014,P002,GlucoCare,West,Maharashtra,General Medicine,Medium,9,25,31,0.0971,27429.82,18044.76,9,16,9385.07,0.3421
2026-08-01,D0300,R009,P004,NeuroZen,West,Rajasthan,Neurology,Low,1,16,17,0.0760,25918.63,14847.90,4,12,11070.73,0.4271
2026-08-01,D0301,R007,P003,RespiraX,South,Tamil Nadu,Pulmonology,Medium,3,38,51,0.0616,67957.36,39525.71,8,30,28431.65,0.4184
2026-08-01,D0301,R007,P004,NeuroZen,South,Tamil Nadu,Pulmonology,Medium,5,22,29,0.0846,43801.48,24658.72,7,15,19142.75,0.4370
2026-08-01,D0302,R002,P004,NeuroZen,South,Tamil Nadu,Neurology,Medium,7,21,26,0.0612,40273.83,22986.59,6,15,17287.24,0.4292
2026-08-01,D0302,R017,P003,RespiraX,South,Tamil Nadu,Neurology,Medium,4,16,20,0.0819,26074.13,15461.50,5,11,10612.63,0.4070
2026-08-01,D0303,R014,P001,CardioPlus,West,Gujarat,Cardiology,Low,2,17,18,0.0657,21022.41,13470.02,6,11,7552.39,0.3593
2026-08-01,D0304,R015,P004,NeuroZen,Central,Chhattisgarh,Neurology,Medium,7,45,50,0.0895,75119.26,44883.68,14,31,30235.58,0.4025
2026-08-01,D0305,R019,P005,MediCore,West,Maharashtra,General Medicine,High,7,46,55,0.0864,36178.95,25218.04,15,31,10960.92,0.3030
2026-08-01,D0306,R016,P005,MediCore,North,Punjab,General Medicine,Low,4,19,22,0.0667,14782.74,10835.71,7,12,3947.02,0.2670
2026-08-01,D0307,R017,P005,MediCore,South,Tamil Nadu,General Medicine,Low,1,14,15,0.1015,9703.66,7249.12,5,9,2454.55,0.2530
2026-08-01,D0308,R010,P004,NeuroZen,Central,Jharkhand,Neurology,Low,1,13,15,0.0742,22912.48,12977.36,5,8,9935.12,0.4336
2026-08-01,D0309,R020,P003,RespiraX,Central,Chhattisgarh,Pulmonology,Medium,7,39,50,0.0647,66403.01,41412.68,16,23,24990.33,0.3763
2026-08-01,D0310,R003,P003,RespiraX,East,West Bengal,Pulmonology,Medium,5,32,35,0.0755,45948.12,26998.96,11,21,18949.16,0.4124
2026-08-01,D0311,R016,P004,NeuroZen,North,Delhi,Neurology,Medium,7,36,46,0.1004,68279.97,41178.13,12,24,27101.85,0.3969
2026-08-01,D0312,R003,P001,CardioPlus,East,Odisha,Cardiology,Medium,2,31,38,0.0726,44051.95,28556.25,8,23,15495.70,0.3518
2026-08-01,D0313,R013,P004,NeuroZen,East,West Bengal,Neurology,Medium,5,28,30,0.0681,46128.08,26156.93,8,20,19971.15,0.4329
2026-08-01,D0314,R021,P005,MediCore,North,Punjab,General Medicine,Low,4,15,17,0.0815,11243.01,8306.96,3,12,2936.04,0.2611
2026-08-01,D0315,R003,P001,CardioPlus,East,Assam,Cardiology,Medium,8,24,28,0.0937,31721.38,20466.83,9,15,11254.55,0.3548
2026-08-01,D0316,R011,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,6,32,39,0.0651,60163.47,34676.90,13,19,25486.58,0.4236
2026-08-01,D0317,R010,P005,MediCore,Central,Chhattisgarh,General Medicine,High,5,45,58,0.0853,38197.58,28059.97,14,31,10137.60,0.2654
2026-08-01,D0318,R021,P002,GlucoCare,North,Haryana,Diabetology,High,9,48,61,0.0839,54762.45,36945.25,18,30,17817.21,0.3254
2026-08-01,D0319,R007,P003,RespiraX,South,Kerala,Pulmonology,Low,1,16,21,0.0765,27538.74,16616.77,6,10,10921.97,0.3966
2026-08-01,D0319,R012,P001,CardioPlus,South,Kerala,Pulmonology,Low,3,14,15,0.1017,16843.35,11059.83,4,10,5783.52,0.3434
2026-08-01,D0320,R010,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,3,45,59,0.0686,90675.02,53898.00,12,33,36777.02,0.4056
2026-08-01,D0321,R024,P002,GlucoCare,West,Rajasthan,Diabetology,High,11,43,52,0.0994,45894.09,32167.75,15,28,13726.34,0.2991
2026-08-01,D0321,R009,P004,NeuroZen,West,Rajasthan,Diabetology,High,9,29,35,0.0756,53384.45,31718.12,6,23,21666.33,0.4059
2026-08-01,D0322,R016,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,5,23,28,0.0558,25908.89,17903.37,9,14,8005.52,0.3090
2026-08-01,D0323,R017,P004,NeuroZen,South,Telangana,Neurology,High,5,35,40,0.0974,59570.72,35014.09,9,26,24556.63,0.4122
2026-08-01,D0324,R024,P003,RespiraX,West,Goa,Pulmonology,High,6,50,61,0.0936,78515.45,46208.65,18,32,32306.80,0.4115
2026-08-01,D0325,R005,P002,GlucoCare,Central,Jharkhand,Diabetology,Medium,6,34,43,0.0654,39382.96,27139.63,11,23,12243.33,0.3109
2026-08-01,D0326,R003,P001,CardioPlus,East,Odisha,Cardiology,Medium,4,23,26,0.1013,29206.71,17953.10,6,17,11253.61,0.3853
2026-08-01,D0327,R002,P005,MediCore,South,Kerala,General Medicine,Low,3,20,26,0.1019,16812.49,11659.15,4,16,5153.33,0.3065
2026-08-01,D0328,R006,P001,CardioPlus,North,Haryana,Cardiology,Low,1,12,15,0.0573,17675.23,11202.15,5,7,6473.07,0.3662
2026-08-01,D0329,R024,P004,NeuroZen,West,Gujarat,Neurology,High,10,38,41,0.1006,60842.97,36667.56,10,28,24175.41,0.3973
2026-08-01,D0330,R024,P001,CardioPlus,West,Maharashtra,Cardiology,High,5,53,67,0.0733,77607.51,50711.73,18,35,26895.78,0.3466
2026-08-01,D0331,R018,P003,RespiraX,East,Odisha,Pulmonology,Medium,2,32,41,0.1019,52286.09,31448.76,11,21,20837.34,0.3985
2026-08-01,D0332,R014,P004,NeuroZen,West,Goa,Neurology,Medium,6,35,37,0.0989,55014.24,32018.17,11,24,22996.07,0.4180
2026-08-01,D0332,R009,P001,CardioPlus,West,Goa,Neurology,Medium,3,14,14,0.0649,16364.87,10431.93,5,9,5932.94,0.3625
2026-08-01,D0333,R017,P002,GlucoCare,South,Tamil Nadu,Diabetology,Medium,1,25,31,0.0558,28685.22,19329.26,8,17,9355.96,0.3262
2026-08-01,D0334,R012,P002,GlucoCare,South,Telangana,Diabetology,Medium,4,29,36,0.0719,32742.17,21582.53,9,20,11159.64,0.3408
2026-08-01,D0335,R008,P004,NeuroZen,East,Assam,Neurology,Medium,4,34,39,0.1034,57696.50,34209.44,10,24,23487.06,0.4071
2026-08-01,D0335,R008,P005,MediCore,East,Assam,Neurology,Medium,8,25,30,0.0975,19494.43,13576.59,9,16,5917.84,0.3036
2026-08-01,D0336,R003,P005,MediCore,East,Odisha,General Medicine,High,3,38,48,0.0592,32514.19,23923.96,11,27,8590.23,0.2642
2026-08-01,D0337,R017,P002,GlucoCare,South,Tamil Nadu,Diabetology,Medium,7,39,45,0.0617,41380.14,28807.99,12,27,12572.16,0.3038
2026-08-01,D0338,R016,P004,NeuroZen,North,Uttar Pradesh,Neurology,Low,7,33,43,0.0994,63896.08,35673.96,12,21,28222.12,0.4417
2026-08-01,D0338,R011,P002,GlucoCare,North,Uttar Pradesh,Neurology,Low,2,7,7,0.0749,6346.47,4216.09,1,6,2130.38,0.3357
2026-08-01,D0339,R001,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,5,21,26,0.0885,23224.61,16125.39,5,16,7099.23,0.3057
2026-08-01,D0340,R016,P003,RespiraX,North,Delhi,Pulmonology,Low,4,35,44,0.0946,56568.65,35136.77,15,20,21431.88,0.3789
2026-08-01,D0341,R021,P004,NeuroZen,North,Delhi,Neurology,Low,1,12,14,0.0925,20962.73,12166.55,3,9,8796.17,0.4196
2026-08-01,D0342,R011,P005,MediCore,North,Delhi,General Medicine,Medium,4,22,25,0.0618,16888.02,12222.58,5,17,4665.44,0.2763
2026-08-01,D0343,R008,P001,CardioPlus,East,Assam,Cardiology,Medium,4,36,47,0.0572,55387.63,35706.41,15,21,19681.22,0.3553
2026-08-01,D0343,R003,P004,NeuroZen,East,Assam,Cardiology,Medium,1,15,19,0.0869,28626.76,16207.86,3,12,12418.90,0.4338
2026-08-01,D0344,R001,P003,RespiraX,North,Delhi,Pulmonology,Medium,5,36,43,0.1010,54892.47,33265.78,14,22,21626.69,0.3940
2026-08-01,D0345,R015,P003,RespiraX,Central,Jharkhand,Pulmonology,Low,1,15,17,0.0653,22564.18,14078.98,4,11,8485.19,0.3760
2026-08-01,D0346,R018,P001,CardioPlus,East,Assam,Cardiology,Medium,4,32,38,0.0904,43204.82,26693.29,8,24,16511.53,0.3822
2026-08-01,D0347,R010,P005,MediCore,Central,Madhya Pradesh,General Medicine,Medium,4,22,27,0.0806,17873.74,13007.21,8,14,4866.53,0.2723
2026-08-01,D0348,R011,P005,MediCore,North,Delhi,General Medicine,High,10,57,73,0.0836,48164.32,34560.37,24,33,13603.96,0.2824
2026-08-01,D0348,R001,P002,GlucoCare,North,Delhi,General Medicine,High,4,23,25,0.0620,22981.09,16102.73,6,17,6878.37,0.2993
2026-08-01,D0349,R007,P002,GlucoCare,South,Telangana,Diabetology,High,4,37,48,0.0573,44345.94,31029.68,9,28,13316.26,0.3003
2026-08-01,D0349,R002,P005,MediCore,South,Telangana,Diabetology,High,7,26,33,0.0725,22036.52,15915.82,5,21,6120.70,0.2778
2026-08-01,D0350,R007,P005,MediCore,South,Karnataka,General Medicine,High,5,56,63,0.0583,42717.13,29720.91,19,37,12996.22,0.3042
2026-09-01,D0001,R022,P004,NeuroZen,South,Telangana,Neurology,Medium,4,30,40,0.1011,59330.45,35452.02,9,21,23878.42,0.4025
2026-09-01,D0002,R002,P001,CardioPlus,South,Karnataka,Cardiology,Low,3,16,18,0.0836,20617.99,13358.49,3,13,7259.49,0.3521
2026-09-01,D0002,R007,P004,NeuroZen,South,Karnataka,Cardiology,Low,4,13,15,0.0667,23100.29,13341.45,5,8,9758.84,0.4225
2026-09-01,D0003,R024,P002,GlucoCare,West,Gujarat,Diabetology,Medium,2,26,27,0.0642,24761.36,17276.99,10,16,7484.37,0.3023
2026-09-01,D0004,R011,P004,NeuroZen,North,Punjab,Neurology,Medium,3,32,41,0.0965,61121.07,35923.37,10,22,25197.69,0.4123
2026-09-01,D0004,R006,P003,RespiraX,North,Punjab,Neurology,Medium,7,32,43,0.0803,56158.15,34516.29,10,22,21641.86,0.3854
2026-09-01,D0005,R012,P004,NeuroZen,South,Kerala,Neurology,Medium,5,30,38,0.0737,58080.94,33506.71,9,21,24574.24,0.4231
2026-09-01,D0006,R003,P001,CardioPlus,East,West Bengal,Cardiology,Medium,3,27,35,0.0938,39645.57,26362.20,8,19,13283.38,0.3351
2026-09-01,D0007,R020,P005,MediCore,Central,Chhattisgarh,General Medicine,Medium,7,40,49,0.0582,33227.92,23463.92,15,25,9763.99,0.2938
2026-09-01,D0008,R016,P003,RespiraX,North,Uttar Pradesh,Pulmonology,High,2,35,43,0.0741,56534.69,34092.26,9,26,22442.43,0.3970
2026-09-01,D0009,R002,P001,CardioPlus,South,Tamil Nadu,Cardiology,Low,2,20,23,0.0962,25983.64,16270.80,6,14,9712.84,0.3738
2026-09-01,D0010,R006,P001,CardioPlus,North,Delhi,Cardiology,High,9,53,58,0.0877,66140.43,40969.42,22,31,25171.02,0.3806
2026-09-01,D0011,R010,P004,NeuroZen,Central,Jharkhand,Neurology,Low,5,20,25,0.0933,37403.43,21115.58,5,15,16287.86,0.4355
2026-09-01,D0012,R009,P002,GlucoCare,West,Gujarat,Diabetology,Low,2,18,21,0.0645,19251.57,12743.50,7,11,6508.08,0.3381
2026-09-01,D0013,R016,P003,RespiraX,North,Haryana,Pulmonology,Medium,8,53,59,0.0692,77985.14,47896.67,12,41,30088.47,0.3858
2026-09-01,D0014,R008,P002,GlucoCare,East,West Bengal,Diabetology,Medium,5,27,29,0.0728,26350.42,17563.05,8,19,8787.37,0.3335
2026-09-01,D0015,R009,P004,NeuroZen,West,Maharashtra,Neurology,High,6,39,49,0.0657,75537.50,43982.23,16,23,31555.27,0.4177
2026-09-01,D0016,R001,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,5,30,36,0.0554,56108.48,32183.68,11,19,23924.80,0.4264
2026-09-01,D0017,R022,P001,CardioPlus,South,Tamil Nadu,Cardiology,Medium,5,35,38,0.0722,44070.14,28772.44,13,22,15297.70,0.3471
2026-09-01,D0018,R013,P003,RespiraX,East,Bihar,Pulmonology,Low,3,30,34,0.1043,43246.06,26676.74,10,20,16569.32,0.3831
2026-09-01,D0019,R003,P005,MediCore,East,Bihar,General Medicine,High,9,59,65,0.0605,43967.58,30919.66,25,34,13047.91,0.2968
2026-09-01,D0020,R023,P005,MediCore,East,West Bengal,General Medicine,High,9,40,50,0.1001,32398.19,23127.31,14,26,9270.88,0.2862
2026-09-01,D0021,R011,P003,RespiraX,North,Haryana,Pulmonology,Medium,10,46,51,0.0570,68291.54,39837.89,11,35,28453.66,0.4166
2026-09-01,D0022,R021,P002,GlucoCare,North,Punjab,Diabetology,Medium,3,21,28,0.0929,24892.02,16873.08,4,17,8018.94,0.3221
2026-09-01,D0023,R015,P001,CardioPlus,Central,Jharkhand,Cardiology,Medium,6,27,33,0.0686,38420.64,24112.62,7,20,14308.03,0.3724
2026-09-01,D0023,R015,P002,GlucoCare,Central,Jharkhand,Cardiology,Medium,6,13,16,0.0966,14165.13,9933.76,4,9,4231.37,0.2987
2026-09-01,D0024,R001,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,1,15,18,0.0937,15987.08,10971.14,3,12,5015.93,0.3137
2026-09-01,D0025,R013,P005,MediCore,East,Bihar,General Medicine,Medium,3,20,21,0.0715,14038.46,9883.35,8,12,4155.11,0.2960
2026-09-01,D0026,R009,P005,MediCore,West,Goa,General Medicine,Medium,6,31,38,0.0816,25126.27,17634.76,7,24,7491.51,0.2982
2026-09-01,D0027,R017,P005,MediCore,South,Karnataka,General Medicine,Medium,7,34,41,0.0955,26701.78,19722.53,9,25,6979.25,0.2614
2026-09-01,D0028,R005,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,10,43,52,0.0720,60318.64,39067.28,14,29,21251.36,0.3523
2026-09-01,D0028,R025,P005,MediCore,Central,Chhattisgarh,Cardiology,Medium,5,20,21,0.0801,13909.27,9964.64,5,15,3944.63,0.2836
2026-09-01,D0029,R008,P002,GlucoCare,East,Bihar,Diabetology,High,6,47,50,0.0816,45001.80,31317.13,16,31,13684.67,0.3041
2026-09-01,D0029,R008,P001,CardioPlus,East,Bihar,Diabetology,High,10,39,41,0.0584,48259.12,29858.76,11,28,18400.36,0.3813
2026-09-01,D0030,R019,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,5,24,26,0.0934,33472.64,19313.51,7,17,14159.13,0.4230
2026-09-01,D0031,R006,P003,RespiraX,North,Haryana,Pulmonology,High,7,38,44,0.1014,56141.86,32508.05,14,24,23633.82,0.4210
2026-09-01,D0032,R008,P001,CardioPlus,East,Bihar,Cardiology,Medium,6,41,50,0.0967,56458.04,37370.05,14,27,19088.00,0.3381
2026-09-01,D0033,R013,P003,RespiraX,East,Bihar,Pulmonology,High,6,36,44,0.0898,56870.61,33024.68,10,26,23845.92,0.4193
2026-09-01,D0033,R003,P001,CardioPlus,East,Bihar,Pulmonology,High,9,24,32,0.0775,36900.18,22697.32,7,17,14202.87,0.3849
2026-09-01,D0034,R003,P005,MediCore,East,West Bengal,General Medicine,High,7,40,49,0.0650,32986.22,24167.17,14,26,8819.05,0.2674
2026-09-01,D0035,R011,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,5,24,28,0.0770,42643.94,25310.79,8,16,17333.14,0.4065
2026-09-01,D0036,R013,P002,GlucoCare,East,Assam,Diabetology,Medium,7,36,45,0.0970,39820.94,27073.44,11,25,12747.50,0.3201
2026-09-01,D0037,R019,P005,MediCore,West,Maharashtra,General Medicine,Low,1,11,14,0.0823,9250.56,6589.58,4,7,2660.98,0.2877
2026-09-01,D0038,R022,P004,NeuroZen,South,Kerala,Neurology,High,4,37,39,0.0687,59932.08,34053.69,11,26,25878.40,0.4318
2026-09-01,D0039,R009,P002,GlucoCare,West,Rajasthan,Diabetology,Medium,7,36,44,0.0865,39390.41,25811.38,13,23,13579.03,0.3447
2026-09-01,D0039,R004,P001,CardioPlus,West,Rajasthan,Diabetology,Medium,7,31,36,0.1034,40346.64,25700.20,8,23,14646.44,0.3630
2026-09-01,D0040,R023,P001,CardioPlus,East,Assam,Cardiology,Medium,4,28,32,0.0809,36762.25,24217.60,10,18,12544.65,0.3412
2026-09-01,D0041,R006,P004,NeuroZen,North,Haryana,Neurology,Low,1,12,13,0.0843,19640.86,11041.85,2,10,8599.01,0.4378
2026-09-01,D0042,R008,P002,GlucoCare,East,Bihar,Diabetology,Low,1,11,12,0.0880,10725.36,7064.61,3,8,3660.76,0.3413
2026-09-01,D0042,R018,P003,RespiraX,East,Bihar,Diabetology,Low,1,15,16,0.0684,21166.12,12285.21,4,11,8880.91,0.4196
2026-09-01,D0043,R016,P004,NeuroZen,North,Uttar Pradesh,Neurology,High,8,42,54,0.0550,84197.17,47724.71,15,27,36472.46,0.4332
2026-09-01,D0044,R022,P001,CardioPlus,South,Tamil Nadu,Cardiology,Medium,7,33,39,0.0894,44389.64,28308.85,10,23,16080.79,0.3623
2026-09-01,D0045,R005,P005,MediCore,Central,Chhattisgarh,General Medicine,High,3,40,44,0.0594,29799.42,20611.68,10,30,9187.73,0.3083
2026-09-01,D0046,R007,P005,MediCore,South,Kerala,General Medicine,Low,1,20,24,0.0620,16208.21,11315.25,5,15,4892.96,0.3019
2026-09-01,D0047,R019,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,6,30,38,0.0947,48852.15,30096.70,10,20,18755.44,0.3839
2026-09-01,D0048,R006,P001,CardioPlus,North,Delhi,Cardiology,Medium,4,25,26,0.0562,30673.44,20039.64,6,19,10633.80,0.3467
2026-09-01,D0049,R018,P005,MediCore,East,Assam,General Medicine,High,9,54,66,0.0981,42860.57,32032.32,13,41,10828.26,0.2526
2026-09-01,D0050,R022,P005,MediCore,South,Karnataka,General Medicine,Medium,1,22,27,0.0640,18195.05,13532.19,9,13,4662.86,0.2563
2026-09-01,D0051,R001,P005,MediCore,North,Punjab,General Medicine,Medium,4,29,37,0.1006,23959.03,17733.26,7,22,6225.77,0.2599
2026-09-01,D0052,R021,P002,GlucoCare,North,Punjab,Diabetology,Low,4,21,25,0.1046,21936.15,15130.12,6,15,6806.03,0.3103
2026-09-01,D0053,R015,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Medium,7,30,33,0.1008,29081.36,19492.38,8,22,9588.98,0.3297
2026-09-01,D0054,R017,P003,RespiraX,South,Kerala,Pulmonology,Medium,5,20,23,0.0912,29682.39,18345.62,6,14,11336.77,0.3819
2026-09-01,D0055,R003,P005,MediCore,East,Odisha,General Medicine,Medium,7,38,48,0.0929,31349.41,21697.42,13,25,9651.98,0.3079
2026-09-01,D0056,R010,P005,MediCore,Central,Jharkhand,General Medicine,Medium,1,26,27,0.0866,17755.96,13287.26,8,18,4468.70,0.2517
2026-09-01,D0057,R010,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,2,24,25,0.0844,37767.50,21323.19,6,18,16444.31,0.4354
2026-09-01,D0058,R008,P001,CardioPlus,East,Bihar,Cardiology,High,5,39,43,0.0732,49817.54,31030.32,10,29,18787.22,0.3771
